review_id,岗位,岗位描述,岗位标签,human_score,technology_role,strict_ai,human_confidence,human_evidence,human_note,canonical_id,split,model_technology_role,model_strict_ai,model_score,boundary_pair,model_evidence,model_reason,model_confidence,request_id,model,prompt_version,schema_version,prompt_fingerprint,stage,thinking,content_hash,label_status,input_tokens,output_tokens,score_delta_model_minus_human,error_type
DEV-E3CC15722A,器件工程师,"岗位主要职责:器件平台开发,器件结构设计,器件物理模型研究,器件技术创新,器件可靠性研究,器件仿真研究,竞品分析等岗位要求:硕士及以上学历3年及以上工作经验,从事半导体器件设计工作熟悉半导体器件物理,器件仿真,版图设计,测试表征,可靠性,封装等知识熟悉氮化镓材料,工艺,器件结构,电学特性,应用等知识薪资面议工作地点:上海、苏州、珠海均可",,2,core,False,high,岗位主要职责:器件平台开发,这条岗位明确把器件平台开发、器件结构设计、器件物理模型研究、器件仿真研究作为岗位主要职责。按照core 的规则，core 包括“数字硬件”以及“物理仿真等非 AI 算法”。这里的“半导体器件设计、器件仿真、版图设计、测试表征”已经是岗位交付本身，拿掉这些能力后岗位无法成立，所以应判 core。,271,development,core,False,2,1_vs_2,器件物理模型研究|器件仿真研究|版图设计,数字对象：器件物理模型、仿真研究、版图设计，属于计算建模和仿真平台开发，是岗位主要产出。移除后器件工程师的核心研发不成立，故为core。未达3因无AI/ML，仅为物理模型和传统仿真。,high,af6ca5589937f6883d8df16c8617146507e92462789dddaf10d9faca7e857996,deepseek-v4-pro,2.1.0,2.1.0,aa500b26c91d7c256aebbf68149cf850c08fce888a68f99a956bed35f003bb61,development,False,d4d080e0dfef6a4215e4abe3c2a89a9cbc6ee2b4d0c2502bf5bb96b9e4b03d2a,llm_v2_1_stability,6540,1147,0,match
DEV-F63736F3B7,天猫运营,"技能要求:快消品电商运营,美妆电商运营,跨境电商运营 【岗位职责】1、根据公司产品及行业特征进行旗舰店业务规划、运行和管理,(如提高流量、点击率、转化率、重复购买率、客单价等,完成销售目标);2、天猫店铺日常运营进行维护和管理;3、对竞争对手的品牌、价位、活动进行研究,提出应对措施。4、负责网上营销方案的实施,促进销售转化,提升品牌知名度,确保服务质量和客户满意度;5、负责店铺日常活动报名、营销策划等;6、制定营运活动的推广计划、推广目标、实施评估与监控,确定宣传内容,并采取多种方式和渠道推广产品;7、深入研究消费者行为,结合当前以及未来的网络环境发展趋势,不断提高店铺转化率。【岗位要求】1、对店铺运营思路清晰,了解店铺运营要点,对仓储物流,商品款式,页面设计,广告投放了解并有一定的见解经验;2、熟悉淘宝自然搜索SEO;3,熟悉淘宝店铺运营广告投放的形式与方法,对淘宝钻石展位(CPM),直通车(CPC),淘宝各项活动平台,如聚划算,淘金币,相关类目主题活动等熟悉并有自己的操作经验与方式方法;4、对广告创意,广告素材设计要点有一定的想法与经验。【福利待遇】绩效奖金、项目奖金、评优奖金、***团队奖、优秀员工奖、年底丰厚奖金、五险一金、旅游基金、超值内购、节假日福利、房产激励、股权激励。【学习成长】1、行业前辈一对一带教;2、理论课程培训、素质拓展训练、 能力提升培训。【晋升通道】1、管理序列发展通道:运营专员-运营主管-运营经理-运营总监-VP;2、专家序列发展通道:初级运营-中级运营-高级运营-资深运营-运营专家。",,1,auxiliary,False,high,"熟悉淘宝店铺运营广告投放的形式与方法,对淘宝钻石展位(CPM),直通车(CPC),淘宝各项活动平台,如聚划算,淘金币,相关类目主题活动等熟悉并有自己的操作经验与方式方法","熟悉淘宝店铺运营广告投放的形式与方法,对淘宝钻石展位(CPM),直通车(CPC),淘宝各项活动平台,如聚划算,淘金币,相关类目主题活动等熟悉并有自己的操作经验与方式方法
判断理由：原文明示了天猫/淘宝店铺运营、淘宝自然搜索 SEO、淘宝广告投放平台、钻石展位、直通车、活动平台等数字平台和线上运营工具，因此不是 0 分。
但岗位主要产出是电商店铺运营、营销策划、广告投放、提高转化率、完成销售目标，属于快消品/美妆/跨境电商运营主业。数字平台和投放工具是运营工作的辅助工具，岗位不负责开发、建设、运维淘宝/天猫系统，也不负责数据平台、算法模型或核心技术系统交付，所以是 auxiliary / 1 分，不是 2 分。没有 AI/机器学习模型研发、训练、推理、评估或部署职责，所以 strict_ai 为 false。",84,development,auxiliary,False,1,1_vs_2,"熟悉淘宝自然搜索SEO|熟悉淘宝店铺运营广告投放的形式与方法|对广告创意,广告素材设计要点有一定的想法与经验",数字对象为电商平台、SEO和广告投放工具，用于营销运营主业，移除后岗位仍成立，故为auxiliary。未承担数据产品、算法或系统开发，不达2分。,high,727a0a92a2997f7c55f3df4c929a03434f5b0c0cb2fc56850552d69680118a04,deepseek-v4-pro,2.1.0,2.1.0,aa500b26c91d7c256aebbf68149cf850c08fce888a68f99a956bed35f003bb61,development,False,f58b07d9eba4b413b7b4c247e5bea033ab5da7f79349f65550968fa36b2d5370,llm_v2_1_stability,6697,1184,0,match
DEV-24776CDDA2,化工操作工,"【工作内容】-负责化工生产设备的日常操作与维护,确保生产流程正常运行;-按照工艺要求进行物料配比、投料及反应控制,保障产品质量;-参与生产现场的安全检查与隐患排查,落实安全操作规程;-协助完成生产记录与数据整理,确保数据准确完整。【任职要求】-大专及以上学历,化工类相关专业毕业;-具备基本的化工工艺知识和设备操作技能;-有责任心,能适应倒班工作,具备良好的团队协作能力;-持有化工类相关资格证书者优先考虑。",,0,none,False,medium,,"该岗位主要职责是化工生产设备日常操作与维护、物料配比、投料、反应控制、安全检查、生产记录整理，属于化工生产操作与工艺执行岗位。原文没有明确要求使用软件、信息系统、自动化控制平台、数据分析工具、编程、算法或 AI 技术。
其中“协助完成生产记录与数据整理”只是一般生产记录和资料整理，未明示 Excel、MES、DCS、数据库、统计分析或数据建模等数字工具/数字职责，不能因此判 1 或 2。所以判为 0 / none / false。置信度给 medium，因为有“数据整理”这个弱线索，但不足以构成明示数字技术要求。",178,development,auxiliary,False,1,0_vs_1,"协助完成生产记录与数据整理,确保数据准确完整",数字技术对象：数据整理。职责是化工设备操作与维护，数据整理仅为辅助记录，移除后化工生产主业仍成立，故为auxiliary。未出现AI/ML，strict_ai=false，score=1。边界0_vs_1：有明确数字对象“数据”，不能给0；但仅为辅助整理，不能给2。,medium,b7614191cea9a2260084a761e8e402b417cced202b9c6730ce0b0e2727b0be76,deepseek-v4-pro,2.1.0,2.1.0,aa500b26c91d7c256aebbf68149cf850c08fce888a68f99a956bed35f003bb61,development,False,f26595942848ef60c0d892bd50784c3001551fe4bc005ff8588b1e2df53f5a46,llm_v2_1_stability,5655,1410,1,within_threshold_over
DEV-C8CD403693,MI工程师,"1.二年以上PPE工作经验,能用看懂并用英文书写EQ;2.有处理服务器板或铝基、铜基板,HDI板经验的;3.能熟练操作InPlan, genesis,CAD等软件;4.有在大厂任职经历优先考虑;",MI; 工程师; 电路板; 工程,1,auxiliary,False,low,CAD等软件,原文明示了 InPlan、genesis、CAD 等工程软件，也提到服务器板、铝基板、铜基板、HDI 板经验，因此不能判为完全没有数字工具的 0 分；但这条信息主要是任职要求，没有给出清楚的岗位职责，尤其没有明确写出“负责 PCB layout、工程处理、板件设计、CAM 制作、系统开发、数字硬件测试”等核心交付动作，所以如果直接判 core，会掺入对 PPE 岗位实际工作内容的行业推断。按照盲审规则，应只依据原文明示内容：目前最稳妥是把这些软件视为岗位需要使用的数字工具，但核心产出不够明确，因此判 1 / auxiliary / false，并将置信度设为 low,593,development,core,False,2,1_vs_2,"能熟练操作InPlan, genesis,CAD等软件|有处理服务器板或铝基、铜基板,HDI板经验的",数字技术对象：InPlan、Genesis、CAD等PCB工程软件，且职责明确涉及服务器板、HDI板处理，属于CAM/MI核心工作。移除后岗位不成立，故为core。无AI/ML，strict_ai=false。不是1分，因软件操作是核心交付，非辅助。,high,66e4837a06e14d956c307ef29b79283d24fad4323112cb2a75eceb7bdb0c7f0d,deepseek-v4-pro,2.1.0,2.1.0,aa500b26c91d7c256aebbf68149cf850c08fce888a68f99a956bed35f003bb61,development,False,edf2a5be75b3e23f25e1d0dc0b51485b75ecea12ad268b3b36604a6e09fb1d5e,llm_v2_1_stability,5359,1244,1,threshold_false_positive
DEV-47212BB7DF,高级电工,"岗位职责:1.根据设计图纸进行设备安装;2.按照使用说明书对设备进行调试;3.及时向设计工程师、上级主管反馈安装、调试过程中的问题,推动上游消除瑕疵;4.参与售前、售后技术支持,提供解决问题的建议或意见,为决策提供依据;5.严格执行安装、调试对进度和质量的要求,按时完成相关工作。6.根据需要去客户现场安装调试职位要求:1.性别***,年龄28-42岁,持有有效的高/低压电工上岗证;2.机电一体化专业,中专及以上学历;3.熟悉机械、电气等安装、调试相关知识,一年以上生产线安装、调试工作经验;4.懂得气动原理和变频器的调试,有相关自动化生产线调试经验有先;5.有较强的沟通能力和团队协作精神,责任心强。6.具有木工机械、家具制造行业经验者优先",机械; 调试; 电气; 安装调试; 安装; 设备安装; 变频器调试; 气动原理; 木工机械; 机电一体化,1,auxiliary,False,medium,自动化生产线调试经验,这条岗位的主要职责是根据图纸和说明书进行设备安装、调试、现场问题反馈以及售前售后技术支持，整体更像机电设备/生产线安装调试岗位。原文明示了“变频器的调试”“自动化生产线调试经验”，因此不能完全判为没有数字或自动化技术线索的 0 分；但它没有明确要求 PLC 编程、控制系统开发、嵌入式、数字控制系统设计、软件/系统配置、自动化测试平台建设等核心数字技术交付，更多是对现成设备和生产线进行安装调试，数字/自动化部分是机电安装调试工作的辅助技术要求。因此更稳妥判为 1 / auxiliary / false，而不是 2。没有 AI/机器学习模型相关职责，所以 strict_ai 为 false。,252,development,auxiliary,False,1,0_vs_1,懂得气动原理和变频器的调试|有相关自动化生产线调试经验,数字对象：变频器调试涉及数字控制参数，但岗位主业是设备安装调试，变频器调试仅为辅助技能。移除后，电工安装调试仍成立，故为auxiliary。未达core因无PLC编程或系统开发。,medium,af6ca5589937f6883d8df16c8617146507e92462789dddaf10d9faca7e857996,deepseek-v4-pro,2.1.0,2.1.0,aa500b26c91d7c256aebbf68149cf850c08fce888a68f99a956bed35f003bb61,development,False,7fc528705b832eb74c30dd4122411b2a1254ec33f734a82cc4a6336cd74acffc,llm_v2_1_stability,6540,1147,0,match
DEV-24E882D3FA,硬件工程师,"职位描述:1、规划产品硬件架构,原理图设计,PCB布局设计;2、关键器件的选型和测试;3、指导PCBlayout工程师完成布局布线;4、编撰产品硬件规格书,调试及测试产品原型;5、解决研发及量产的硬件问题。任职资格1.电子等相关专业本科及以上学历,5年以上工作经验;2.熟悉电子产品的硬件开发流程,负责过较大系统的硬件设计者优先;3.有PCIE板卡硬件设计和产品化经验优先;4.逻辑思维清晰,具有成熟的解决问题的方法论,非常强的沟通能力。5、AI芯片公司有产品经验,有端到端的负责过一个以上硬件产品全生命周期的经验",硬件产品ai芯片pcblayoutPCIE,2,core,False,high,3、指导PCBlayout工程师完成布局布线,该岗位的核心职责明确是产品硬件架构规划、原理图设计、PCB 布局设计、关键器件选型和测试、指导 PCB layout、硬件规格书编写、产品原型调试测试以及解决研发和量产中的硬件问题，硬件设计与 PCB 相关能力本身就是岗位主要产出，拿掉这些数字硬件/电子系统设计能力后岗位无法成立，因此 technology_role 应判为 core，human_score 为 2。但“AI芯片公司有产品经验”只是公司或产品背景/经验偏好，岗位职责本身没有要求机器学习、深度学习、模型训练、推理、评估或部署，也不是 AI 模型研发岗位，所以 strict_ai 为 false，不能判 3 分。,327,development,core,False,2,1_vs_2,"规划产品硬件架构,原理图设计,PCB布局设计|指导PCBlayout工程师完成布局布线|有PCIE板卡硬件设计和产品化经验优先",岗位职责明确包含PCB布局设计、PCIE板卡硬件设计等数字硬件开发交付，移除后硬件工程师主要产出不成立，故为core。未涉及AI/ML研发，strict_ai=false。边界为1_vs_2，因PCB设计是核心数字技术而非辅助工具。,high,8c4959257c75097f0586147c126f8a0f3abec9b8e45e694e7c6c7e07599e3fb6,deepseek-v4-pro,2.1.0,2.1.0,aa500b26c91d7c256aebbf68149cf850c08fce888a68f99a956bed35f003bb61,development,False,479751340ff4b0572a88c2bf5fa857df3275320a75f2a74ccb4398fab16deae5,llm_v2_1_stability,5936,1080,0,match
DEV-401879CD2D,公共资源运营(市场代表),"1、负责在管小区公共区域经营类合同发起、签订、归档等工作;2、完成各类合作商的招商、洽谈、回款管理;3、负责对经营类合同的管理及履行跟进合作方关系维护;4、负责各项目公共资源业务的管理督导、巡查及整改;5、负责台账的更新及日常数据运营任职资格:1、熟悉物业公司社区广告/公共资源运营管理业务,同岗位工作经验1-3年;2、大专及以上学历,物业、营销等相关专业;3、具备一定的抗压能力,执行力强,有良好的的商务谈判及开拓能力;",社区经营; 招商; 多经; 多种经营; 公共资源; 广告招商,1,auxiliary,False,medium,负责台账的更新及日常数据运营,该岗位的主要产出是小区公共区域经营类合同管理、招商洽谈、回款管理、合作方关系维护、公共资源业务督导巡查等物业/社区公共资源运营工作。原文中“负责台账的更新及日常数据运营”明示了数据或台账类工作，因此不宜判为完全没有数字线索的 0 分；但这里的数据运营明显是辅助物业公共资源运营和合同/招商管理的日常管理工具，不是独立建立数据指标体系、SQL 专题分析、数据产品、数据平台或统计模型等核心数字技术产出，所以判为 1 / auxiliary / false。原文没有 AI、机器学习、模型训练、推理、评估或部署职责，因此 strict_ai 为 false。,351,development,auxiliary,False,1,0_vs_1,负责台账的更新及日常数据运营,岗位主要产出是公共资源经营、招商、合同管理等，数字技术仅涉及台账更新和日常数据运营，属于辅助性数据处理，移除后主业仍成立，故为auxiliary。边界为0_vs_1，因存在明确数字对象但非核心。,medium,8c4959257c75097f0586147c126f8a0f3abec9b8e45e694e7c6c7e07599e3fb6,deepseek-v4-pro,2.1.0,2.1.0,aa500b26c91d7c256aebbf68149cf850c08fce888a68f99a956bed35f003bb61,development,False,15b2152b18feaa00e1992a8e244e0d6cb22b23d35cfcbfb785aa163d6654d44d,llm_v2_1_stability,5936,1080,0,match
DEV-B43F09C7F6,基带工程师,"""职责描述:(1)负责手机基带系统原理设计,PCB摆件布局工作;(2)指导与检查PCB布局和布线设计工作;(3)统筹基带相关电路的设计调试,负责项目研发阶段硬件问题分析和定位;(4)负责新器件的性能和选型评估;(5)基带相关新技术的硬件实现以及测试跟踪。任职要求:1、性别不限,通讯、计算机、电子类相关专业本科及以上学历;2、具4年以上相关工作经验;3、熟悉手机产品硬件开发流程,具备硬件设计需求输入输出能力;4、熟悉手机基带设计,并精通一种以上手机平台基带设计;5、能熟练掌握和使用EDA设计工具,Cadence优先;6、良好的团队协作精神和沟通能力,诚实正直。""",手机,2,core,False,high,手机平台基带设计,该岗位的主要职责是手机基带系统原理设计、PCB 摆件布局、PCB 布局布线检查、基带相关电路设计调试、硬件问题分析定位、新器件性能与选型评估，以及基带新技术的硬件实现和测试跟踪；这些都属于电子系统/数字硬件/通信硬件开发本身，拿掉手机基带设计、PCB、EDA 工具和硬件调试能力后岗位无法成立，因此 technology_role 应判为 core，human_score 为 2。原文虽然涉及“手机平台基带设计”“EDA设计工具 Cadence”等核心数字硬件技术，但没有出现机器学习、深度学习、神经网络、模型训练、推理、评估或部署等严格 AI 职责，所以 strict_ai 为 false，不是 3 分。,475,development,core,False,2,1_vs_2,"负责手机基带系统原理设计,PCB摆件布局工作|指导与检查PCB布局和布线设计工作|统筹基带相关电路的设计调试|熟悉手机基带设计,并精通一种以上手机平台基带设计|能熟练掌握和使用EDA设计工具,Cadence优先",数字技术对象：PCB设计、EDA工具、手机基带系统设计。这些是核心交付，移除后岗位不成立，故为core。无AI/ML，strict_ai=false。不是1分，因为PCB和基带设计是主要产出，非辅助。,high,66e4837a06e14d956c307ef29b79283d24fad4323112cb2a75eceb7bdb0c7f0d,deepseek-v4-pro,2.1.0,2.1.0,aa500b26c91d7c256aebbf68149cf850c08fce888a68f99a956bed35f003bb61,development,False,a944457f3821a14f788e6bc4e02a0c61d63de1b75a937fc04ee543c42511e25e,llm_v2_1_stability,5359,1244,0,match
DEV-41CFB3C84E,高级项目经理(J11384),"工作职责:职位概述:我们正在寻找一位兼具深厚技术背景与卓越项目管理能力的项目经理。您将负责公司核心业务系统(如ERP及相关定制化平台)项目或项目组合的全生命周期管理。您不仅是项目交付的负责人,更是业务与技术之间的关键桥梁,需要运用专业判断、数据分析和沟通艺术,确保团队始终聚焦于***业务价值的交付,并推动组织战略目标的实现。具备研发经验或甲方业务部门工作经验者优先。核心职责:1.项目全生命周期管理:独立负责核心业务系统项目/项目组合的规划、启动、执行、监控与收尾,确保项目目标与公司战略对齐,实现资源的最优化配置与全过程风险管控。2.业务价值沟通与转化:作为业务部门(如财务、供应链、销售)与技术团队的核心接口,能够与总监级业务负责人进行高效、同频对话,将复杂的技术方案与项目进展转化为清晰的业务价值语言,管理并引导业务方期望。3.关键决策与共识推动:在资源调配、需求优先级排序、技术路线选择等关键决策点上,运用数据、逻辑与卓越的沟通技巧,有效说服各方利益相关者达成共识,在复杂环境中捍卫技术合理性与项目可行性。4.价值交付与需求治理:基于投资回报率(ROI)、资源约束、技术可行性及战略匹配度进行量化评估,建立决策框架。敢于且善于对低价值、不可行或偏离战略的需求提出专业质疑,通过有理有据的分析与沟通进行拒绝或调整,确保团队精力集中于高价值任务。5.技术理解与方案把控:深入理解基于SpringBoot/Cloud的微服务架构或主流ERP(如SAP、金蝶)系统的实施与开发逻辑。能够主导或深度参与项目技术方案设计、评审,并对核心业务模块的需求分析、架构设计及线上问题解决提供关键指导与支持。6.团队领导与执行督导:具备领导3-8人规模技术团队或任务小组的经验,能有效进行任务分解、合理分配并跟踪进度,激发团队潜能,保障交付质量与时效。7.项目管理体系建设:参与或主导优化项目管理制度、流程与工具,沉淀***实践,提升组织级项目管理成熟度。任职资格:1.经验背景:1.1本科及以上学历,计算机科学、软件工程、信息管理或相关专业。1.2必备:5年以上软件/系统项目管理经验,且至少具备以下一项深度经验:1.2.1研发经验:曾作为Java高级开发工程师或类似角色,有核心模块编码、架构设计经验,熟悉微服务技术栈。1.2.2甲方业务经验:曾在甲方企业作为关键用户、业务分析师或IT项目经理,深度参与过大型ERP/核心业务系统的选型、实施或优化项目,精通财务、供应链、销售等至少一个领域的业务流程。1.3有成功管理过跨部门、多利益相关者的中大型业务系统项目(ERP、CRM、自研核心平台等)的全生命周期经验。2.核心能力:2.1卓越的项目管理能力:精通敏捷等项目管理方法论,能熟练运用相关工具(如Jira,Confluence,MSProject等)。2.2出色的沟通与影响力:具备与各级别(尤其是中高层管理者)沟通的能力,能清晰阐述技术概念与商业价值,有效化解冲突,推动决策。2.3强大的分析与决策能力:擅长基于数据和逻辑进行商业分析、风险评估和方案判断,在复杂情况下做出明智决策。2.4业务与技术洞察力:对企业核心业务流程有深刻理解,同时能把握关键技术趋势,能在业务需求与技术实现之间找到***平衡点。2.5团队领导力:具备带领和激励团队的能力,能够营造积极协作的团队氛围,促进团队成员成长。3.个人特质:3.1结果导向,具有强烈的责任心和主人翁精神。3.2具备战略思维,能够超越单个项目,从组合和组织的角度思考问题。3.3抗压能力强,能够在快节奏和不确定性的环境中保持冷静,稳步推进工作。3.4诚实",,2,core,False,high,您将负责公司核心业务系统(如ERP及相关定制化平台)项目或项目组合的全生命周期管理,岗位主要负责 ERP、定制化平台等核心业务系统项目的全生命周期管理，并要求理解微服务架构、ERP 实施与开发逻辑，参与技术方案设计和评审，数字系统交付本身是岗位核心对象，不只是普通项目协调，因此为 core / 2 分。但原文没有 AI/机器学习模型训练、推理、评估、部署等职责，所以 strict_ai 为 false。,270,development,core,False,2,1_vs_2,深入理解基于SpringBoot/Cloud的微服务架构或主流ERP(如SAP、金蝶)系统的实施与开发逻辑|主导或深度参与项目技术方案设计、评审|对核心业务模块的需求分析、架构设计及线上问题解决提供关键指导与支持,数字对象：微服务架构、ERP系统、技术方案设计。岗位核心职责包括技术方案设计、架构评审和线上问题解决，移除后项目经理的技术领导职能不成立，故为core。未达3因无AI/ML职责。,high,af6ca5589937f6883d8df16c8617146507e92462789dddaf10d9faca7e857996,deepseek-v4-pro,2.1.0,2.1.0,aa500b26c91d7c256aebbf68149cf850c08fce888a68f99a956bed35f003bb61,development,False,a1924a1d816ac99667db64d8db8383f775ddcc2c41867abf6f8ff0d1672916f8,llm_v2_1_stability,6540,1147,0,match
DEV-AA469ECB88,网络工程师(校招),"职位职能: 1、负责IT基础建设、计算机软硬件维护管理、IT网络维护; 2、负责应用网络设备、应用服务器等例行检查和维护; 3、及时排除计算机硬件及网络出现的故障,保障公司计算机硬件、网络工作的顺畅运行; 4、文档制作及信息安全审计; 5、协助其他安排的工作。 职位要求: 1、计算机或IT相关专业; 2、熟悉计算机硬件及外设原理,计算机应用技术,熟悉网络管理与信息安全知识;熟悉OA及公司网络运维涉及的技术; 3、良好的动手能力、沟通能力和合作精神、工作主动性强、耐心细致、责任心强,具有吃苦耐劳精神。",,2,core,False,high,职位职能: 1、负责IT基础建设、计算机软硬件维护管理、IT网络维护,岗位明确负责 IT 基础建设、计算机软硬件维护、网络维护、服务器例行检查、故障排除和信息安全审计，数字系统/网络运维本身就是主要产出，拿掉这些能力岗位无法成立，因此为 core / 2 分。没有 AI/机器学习模型训练、推理、评估或部署职责，所以 strict_ai 为 false。,194,development,core,False,2,1_vs_2,负责IT基础建设、计算机软硬件维护管理、IT网络维护|负责应用网络设备、应用服务器等例行检查和维护|及时排除计算机硬件及网络出现的故障,明确数字技术对象为IT基础建设、计算机软硬件、网络设备等，岗位主要产出是系统运维和故障排除，移除后岗位无法成立，故为核心。未涉及AI，因此不是3分。,high,5420ffbd935e3caa65165fcc8b00f8761508ff1f2e28154268d704308327cd6f,deepseek-v4-pro,2.1.0,2.1.0,aa500b26c91d7c256aebbf68149cf850c08fce888a68f99a956bed35f003bb61,development,False,b1179fee1c56d4dd92c8851703988a99107db3dc6846c5105fd08d8cff5677cc,llm_v2_1_stability,5883,1182,0,match
DEV-214298CE99,工艺工程师,"岗位职责:1.根据PD制作初版Process Flow Chart,PE优化拆解、合并完善工艺,展开工艺方案、CT、良率、效率、设备治具需求;2.NPI工艺评估和开发中提出Proposal;3.协同各部门对产品潜在失效风险评估, 制作发行PFMEA;4.Review Fixture & Equipment DFM,提交客户Review & Approve,TPR追踪\调试验收;5.PE输出制程设备、治具、人力排配表,IE完成Layout输出,PE提交客户Review & Approve;6.协助输出DOE Plan、DOE List、Schedule、DOE Report输出,提交客户Review & Approve,并锁定工艺参数;7.根据工艺数据维护系统工艺路线CT、Yield、Efficiency;8. 制作SOP并发行、现场培训标准动作和注意事项,Build中的动作优化更新SOP;9.根据QE提供的Traceability List、PE转化成站点MES标签信息、提交、追踪、验收MES;9.1.客户指定Traceability Label:与客户确认标签信息,并协同信息部完成MES打印标签,将标准汇总PD用于制作包规;9.2.PD提供通用标签:PD提供标签包装规范,TPM协同信息部使MES自动打印标签;10. 制定内部Line Bring-up Plan & Qualification框架,输出成型MBO提交客户Review & Approve;11.效率改善,统计追踪负责的制程效率达成率,并提升改善;12.NPI Build TOP Issue不良分析、DOE验证改善、并与客户会议改善进度;13.MP Cost Down解决生产过程中的技术难题,提高良率、效率。任职要求:1.熟练掌握CAD、UG等办公软件;2.熟悉FMEA风险管理工具,能够制定产品FMEA等;3.英文工程报告经验基础。",sop; 治具; pfmea; ie; 良率; ct; pe; doe验证; mp; 工艺评估,1,auxiliary,False,medium,7.根据工艺数据维护系统工艺路线CT、Yield、Efficiency,岗位主业是 NPI 工艺评估、工艺方案、PFMEA、DOE、SOP、良率和效率改善等制造工艺工程工作；原文明示了系统工艺路线维护、MES 标签信息、CAD/UG 等数字工具，所以不是 0 分。但这些数字工具和系统主要服务于工艺管理与生产改善，不是软件、数据平台、MES 系统开发/实施/运维本身，因此判 1 / auxiliary，不是 2。没有 AI/机器学习模型职责，strict_ai 为 false。,116,development,auxiliary,False,1,1_vs_2,熟练掌握CAD、UG等办公软件|维护系统工艺路线CT、Yield、Efficiency|协同信息部完成MES打印标签,数字对象为CAD/UG软件和MES系统，但用于工艺设计主业，移除后岗位仍成立，故为auxiliary。未承担软件开发或系统核心交付，不达2分。,high,727a0a92a2997f7c55f3df4c929a03434f5b0c0cb2fc56850552d69680118a04,deepseek-v4-pro,2.1.0,2.1.0,aa500b26c91d7c256aebbf68149cf850c08fce888a68f99a956bed35f003bb61,development,False,bec4713895b41ff9923655fb422393814a4d923ad2ecf0420066798e1ee72503,llm_v2_1_stability,6697,1184,0,match
DEV-E14CF1E15C,自动机装配钳工,"岗位职责:1.负责新产品样品试制、生产工具及非标自动化设备的调试与协助制作;2.完成项目工具、配件及零件的领用、安装、调试与试产跟踪。任职要求:1.10年以上自动化装配经验,有连接器、3C产品等行业项目经验;2.熟悉AutoCAD绘制零件图,精通气动、液压及传感器原理;3.15年以上非标自动机装配、调试、维修经验者优先。",电气机械制造,1,auxiliary,False,medium,岗位职责:1.负责新产品样品试制、生产工具及非标自动化设备的调试与协助制作,岗位主业是新产品试制、生产工具/非标自动化设备的装配、安装、调试、维修和试产跟踪，整体属于机械/自动化装配调试岗位。原文明示使用 AutoCAD 绘制零件图，所以不是 0 分；但 AutoCAD 只是辅助完成零件图和设备装配调试工作，原文没有明确 PLC 编程、控制系统开发、嵌入式、软件系统、数字硬件测试或自动化平台建设等核心数字技术交付，因此判 1 / auxiliary。没有 AI/机器学习模型职责。,242,development,auxiliary,False,1,0_vs_1,熟悉AutoCAD绘制零件图|精通气动、液压及传感器原理,数字对象：AutoCAD用于绘图，传感器原理涉及电气信号，但岗位主业是机械装配调试。移除数字技术后，钳工装配调试仍成立，故为auxiliary。未达core因无PLC编程或数字系统开发。,medium,af6ca5589937f6883d8df16c8617146507e92462789dddaf10d9faca7e857996,deepseek-v4-pro,2.1.0,2.1.0,aa500b26c91d7c256aebbf68149cf850c08fce888a68f99a956bed35f003bb61,development,False,e57d0f1715cb98972aadafecca1fade88f98a44242f129758c54777a39279471,llm_v2_1_stability,6540,1147,0,match
